,recursive_execution_time,recursive_itertools_execution_time,nested_recursive_execution_time,nested_recursive_itertools_execution_time,imperative_execution_time,imperative_itertools_execution_time,fastest_version,fastest_version_time
2419,0.0009564000065438449,0.0022510000271722674,0.0007355999841820449,0.001828999986173585,0.0008099999977275729,0.000763299991376698,nested_recursive_execution_time,0.0007355999841820449
2420,0.0009612000139895827,0.0020594999950844795,0.0008134999952744693,0.0018329000158701092,0.000734600005671382,0.0013310000067576766,imperative_execution_time,0.000734600005671382
2421,0.002027600014116615,0.003712500008987263,0.0007403999916277826,0.0019373000250197947,0.002071399998385459,0.0020327999955043197,nested_recursive_execution_time,0.0007403999916277826
2422,0.0023776000016368926,0.004451499989954755,0.0020918000082019717,0.004140600009122863,0.0017547000024933368,0.0022012999979779124,imperative_execution_time,0.0017547000024933368
2423,0.002688700013095513,0.003399199980776757,0.0018528999935369939,0.004550400015432388,0.002091000002110377,0.0020290999964345247,nested_recursive_execution_time,0.0018528999935369939
2424,0.002605199988465756,0.0048639999877195805,0.001639099995372817,0.0036921999999321997,0.001593299995874986,0.0016525000100955367,imperative_execution_time,0.001593299995874986
2425,0.0019697999814525247,0.0020988000032957643,0.0007581000099889934,0.0018241000070702285,0.0007459000044036657,0.000760499999159947,imperative_execution_time,0.0007459000044036657
2426,0.0009337000083178282,0.004732500005047768,0.0010504999954719096,0.003249900008086115,0.0007387000077869743,0.0014489000022877008,imperative_execution_time,0.0007387000077869743
2427,0.00199129999964498,0.004195799992885441,0.00158680000458844,0.00250540001434274,0.0007617000082973391,0.0007586000137962401,imperative_itertools_execution_time,0.0007586000137962401
2428,0.0009624000231269747,0.002116800023941323,0.0015907000051811337,0.0020423000096343458,0.0007593999907840043,0.0007631999906152487,imperative_execution_time,0.0007593999907840043
2429,0.0009389999904669821,0.002104299986967817,0.0008069000032264739,0.002770500024780631,0.001991600001929328,0.0007616000075358897,imperative_itertools_execution_time,0.0007616000075358897
2430,0.0009679000067990273,0.002078300021821633,0.0007335999980568886,0.0024193999997805804,0.0019613000040408224,0.0008656000136397779,nested_recursive_execution_time,0.0007335999980568886
2431,0.0009365000005345792,0.00213939999230206,0.0007373999978881329,0.003151100012473762,0.0016122999950312078,0.0007859999896027148,nested_recursive_execution_time,0.0007373999978881329
2432,0.0009362999990116805,0.0020704000198747963,0.0007357000140473247,0.0023745000071357936,0.0013365999911911786,0.0012180999910924584,nested_recursive_execution_time,0.0007357000140473247
2433,0.0019941000209655613,0.004171699983999133,0.001587700011441484,0.002310000010766089,0.0008865999989211559,0.0014048000157345086,imperative_execution_time,0.0008865999989211559
2434,0.001702100009424612,0.0020721000037156045,0.0007678999972995371,0.002621699997689575,0.0013387000071816146,0.0013849999813828617,nested_recursive_execution_time,0.0007678999972995371
2435,0.0016678000101819634,0.003138800006126985,0.0008000000088941306,0.0028482000052463263,0.0016117999912239611,0.0016508999979123473,nested_recursive_execution_time,0.0008000000088941306
2436,0.0009407000034116209,0.0021182999771554023,0.0013281000137794763,0.0028264000138733536,0.0007520999934058636,0.0007631000189576298,imperative_execution_time,0.0007520999934058636
2437,0.0009633000008761883,0.0021037999831605703,0.0011658000003080815,0.0027993000112473965,0.0007363000186160207,0.0007560999947600067,imperative_execution_time,0.0007363000186160207
2438,0.0009532999829389155,0.0020395999890752137,0.000760800001444295,0.0024215999874286354,0.0014420999796129763,0.0016328000056091696,nested_recursive_execution_time,0.000760800001444295
2439,0.002018700004555285,0.0021345999848563224,0.00133940001251176,0.002602099993964657,0.0013718999980483204,0.0013850000104866922,nested_recursive_execution_time,0.00133940001251176
2440,0.00103270000545308,0.0033218000025954098,0.0016007999947760254,0.003739799984032288,0.0015913000097498298,0.001664000010350719,recursive_execution_time,0.00103270000545308
2441,0.0009426999895367771,0.002143299992894754,0.0007565999985672534,0.0018449000199325383,0.0007342000026255846,0.0007594000198878348,imperative_execution_time,0.0007342000026255846
2442,0.0009627000254113227,0.004291199991712347,0.0008068000024650246,0.0018260000215377659,0.0007311000081244856,0.0007556999917142093,imperative_execution_time,0.0007311000081244856
2443,0.0015691999869886786,0.0020954000065103173,0.0007390000100713223,0.0019269000040367246,0.0007532000017818063,0.0007655000081285834,nested_recursive_execution_time,0.0007390000100713223
2444,0.0010009999969042838,0.003788800007896498,0.0013528000272344798,0.0028150000143796206,0.001328000013018027,0.0017393999733030796,recursive_execution_time,0.0010009999969042838
2445,0.0019967000116594136,0.0020739000174216926,0.0007949999999254942,0.001824999984819442,0.0016138000064529479,0.0017134000081568956,nested_recursive_execution_time,0.0007949999999254942
2446,0.0009502999891992658,0.0020520999969448894,0.0007301000005099922,0.0018389000033494085,0.0009650999854784459,0.0013884000072721392,nested_recursive_execution_time,0.0007301000005099922
2447,0.001343100011581555,0.002160999982152134,0.0007599999953527004,0.00181940000038594,0.0012543000048026443,0.0016661000263411552,nested_recursive_execution_time,0.0007599999953527004
2448,0.0012805000005755574,0.003149299998767674,0.0013877000019419938,0.0026422999799251556,0.0007386999786831439,0.0007647000020369887,imperative_execution_time,0.0007386999786831439
2449,0.0019317000114824623,0.003152999997837469,0.0011165000032633543,0.0028544999950099736,0.0013402999902609736,0.0012897999840788543,nested_recursive_execution_time,0.0011165000032633543
2450,0.0009528000082354993,0.0023831000144127756,0.0007597999938298017,0.0027817999944090843,0.0013337999989744276,0.0010162000253330916,nested_recursive_execution_time,0.0007597999938298017
2451,0.0016743000014685094,0.0026412000006530434,0.001588999992236495,0.0037548999825958163,0.0012752999900840223,0.0013903999933972955,imperative_execution_time,0.0012752999900840223
2452,0.0014128000184427947,0.0031165000109467655,0.0013558999926317483,0.0030471999780274928,0.0007345000049099326,0.0013984999968670309,imperative_execution_time,0.0007345000049099326
2453,0.001541399979032576,0.003137200023047626,0.0013393999834079295,0.00299579999409616,0.0013745000178460032,0.0013892000133637339,nested_recursive_execution_time,0.0013393999834079295
2454,0.0016842999903019518,0.002600400010123849,0.0007574999763164669,0.002920700004324317,0.0007342000026255846,0.0007918000046629459,imperative_execution_time,0.0007342000026255846
2455,0.0009380000119563192,0.002143399993656203,0.0007331999950110912,0.0021010999917052686,0.0007297999982256442,0.0016564000106882304,imperative_execution_time,0.0007297999982256442
2456,0.001986699993722141,0.002119399985531345,0.0007357999857049435,0.0021336000063456595,0.0007320000149775296,0.0007602999976370484,imperative_execution_time,0.0007320000149775296
2457,0.0009415000095032156,0.0021382000122684985,0.0007468000112567097,0.0018358000088483095,0.0007738999847788364,0.0011637000134214759,nested_recursive_execution_time,0.0007468000112567097
2458,0.000987599982181564,0.002085199987050146,0.0007633999921381474,0.0018641999922692776,0.000759299990022555,0.0007858999888412654,imperative_execution_time,0.000759299990022555
2459,0.0015559000021312386,0.003356600005645305,0.0009489000076428056,0.0028546000248752534,0.0017859000072348863,0.0007807000074535608,imperative_itertools_execution_time,0.0007807000074535608
2460,0.0010135000047739595,0.0021072999807074666,0.0007328999927267432,0.0018419999978505075,0.0007323999889194965,0.0012802999990526587,imperative_execution_time,0.0007323999889194965
2461,0.0009664999961387366,0.002075299998978153,0.000734600005671382,0.0018232000002171844,0.0007593999907840043,0.0027071000076830387,nested_recursive_execution_time,0.000734600005671382
2462,0.0012702999811153859,0.002134000009391457,0.0007343999750446528,0.0019020999898202717,0.0012141999904997647,0.0014136999961920083,nested_recursive_execution_time,0.0007343999750446528
2463,0.0012752999900840223,0.00400179999996908,0.0016074000159278512,0.0018302999960724264,0.0007317999843508005,0.0011627000058069825,imperative_execution_time,0.0007317999843508005
2464,0.0019715999951586127,0.0020477999933063984,0.001571400003740564,0.0034192000166513026,0.0007576000061817467,0.0007620000105816871,imperative_execution_time,0.0007576000061817467
2465,0.0009413000079803169,0.002551200013840571,0.0015767000149935484,0.002833399979863316,0.0007693000079598278,0.0007632000197190791,imperative_itertools_execution_time,0.0007632000197190791
2466,0.0009701999952085316,0.0025634999910835177,0.0007563999970443547,0.0018431000062264502,0.0011190999939572066,0.0007616999791935086,nested_recursive_execution_time,0.0007563999970443547
2467,0.0009355000220239162,0.0023003999958746135,0.001326800003880635,0.0028141000075265765,0.0015639000048395246,0.0007635000220034271,imperative_itertools_execution_time,0.0007635000220034271
2468,0.0010066000104416162,0.0026625000173226,0.0015903000021353364,0.00364480001735501,0.0007343000033870339,0.0007589000160805881,imperative_execution_time,0.0007343000033870339
